Stare Time: 30-Sep-2019 02:43:07
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
02:45:25    363.006      21.50      28.00      24.30      30.00     776.45     434.23     137.83      67.62      66.11       0.00     -1.38  -0.27   1.22   1.53   1.64   1.54   0.68   0.85   0.99  -0.98  -0.03   1.82  -0.44  -0.80 
02:45:31    362.932      21.50      28.00      24.30      30.00     771.02     435.14     137.91      57.41      65.48       0.00      1.17  -1.24  -1.29  -1.20   0.41  -1.39   1.38   0.29   0.98   0.49   1.29   0.42   0.86   1.85 
02:45:36    362.858      21.50      28.00      24.30      30.00     756.01     438.15     135.88      62.02      65.73       0.00      0.96  -0.45  -1.65   0.74  -1.32   0.36  -0.68  -0.27   0.04  -0.35  -0.81  -1.03  -0.88   1.28 
02:45:41    362.789      21.50      28.00      24.30      30.00     746.09     440.48     134.14      71.32      64.64       0.00      1.69   1.10   1.80  -1.35   1.70  -0.33  -0.69   0.28  -1.92  -0.24  -0.53   1.65  -0.91  -0.51 
02:45:47    362.721      21.50      28.00      24.30      30.00     753.76     438.89     135.42      63.14      65.60       0.00      1.65  -1.72  -1.59   0.66   0.64   1.31  -1.39   0.86  -1.55   1.49   0.25   0.64  -0.25   0.07 
02:45:52    362.651      21.50      28.00      24.30      30.00     744.50     440.56     135.01      63.47      65.07       0.00      0.68  -0.55   0.81  -1.12   1.67   1.02  -1.91  -0.49   0.98   0.07   0.21  -0.89   0.56   0.74 
02:45:57    362.570      21.50      28.00      24.30      30.00     744.26     431.97     139.85      55.39      66.55       0.00      0.46  -0.26   1.28   0.32  -0.57  -1.29   1.38   1.91   0.76   0.07   1.90  -1.63  -1.12  -1.66 
02:46:03    362.494      21.50      28.00      24.30      30.00     762.19     436.39     139.85      55.39      65.35       0.00     -1.69   0.25  -1.63  -0.62   0.17  -0.66   0.48  -0.20   0.87   0.39   0.62   1.82  -0.63   1.79 
02:46:08    362.424      21.50      28.00      24.30      30.00     743.16     440.56     135.14      65.97      65.10       0.00      1.00   1.67  -1.12   0.53   1.47   1.75  -0.38  -1.78   1.19   1.70   0.16   1.36  -0.83   1.85 
02:46:13    362.352      21.50      28.00      24.30      30.00     765.77     436.30     137.37      59.87      66.05       0.00     -0.75  -1.39  -1.24  -1.50   1.61  -1.32  -0.53   1.00  -0.79  -0.15  -1.78  -1.35   0.68  -0.66 
