Stare Time: 24-Sep-2019 00:38:47
 Time    Current        Gap      Phase         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff  CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
01:00    331.091      21.50      28.00     757.52     438.15     140.47      54.98       0.00       0.00 -0.88  -0.05   0.19  -0.92  -0.77  -0.28  -0.91   0.52   0.43  -0.77  -0.20  -0.29  -0.78   0.84 
01:00    331.030      21.50      28.00     749.75     438.73     139.65      56.08       0.00       0.00  0.27  -0.36   0.53   0.86  -0.86  -0.96  -0.64   0.55  -0.98   0.75   0.23  -0.82  -0.29   0.78 
01:00    330.956      21.50      28.00     759.18     439.06     140.60      57.86       0.00       0.00 -0.84  -0.52  -0.59   0.52   0.63   0.60   0.10   0.16  -0.45   0.38   0.14   0.48  -0.18   0.29 
01:01    330.879      21.50      28.00     756.85     437.98     140.52      57.87       0.00       0.00  0.41  -0.33  -0.71  -0.74   0.86   0.16   0.12  -0.12  -0.13  -0.33   1.00   0.29  -0.14   0.04 
01:01    330.822      21.50      28.00     757.09     437.55     140.52      57.87       0.00       0.00  0.41   0.78   0.36  -0.56   0.09   0.01   0.94   0.19   0.24  -0.80  -0.59   0.90  -0.55  -0.03 
01:01    330.742      21.50      28.00     757.09     437.64     140.09      56.63       0.00       0.00  0.45  -0.72   0.57   0.88  -0.15   0.65  -0.77   0.85  -0.62   0.95   0.18  -0.56  -0.42  -0.36 
01:01    330.681      21.50      28.00     756.01     438.73     140.62      56.94       0.00       0.00 -0.26   0.43   0.32   0.52  -0.06   0.98  -0.14   0.06   0.03   0.48   0.84   0.12   0.65   0.13 
01:01    330.611      21.50      28.00     748.50     439.06     139.93      58.73       0.00       0.00 -0.38   0.34   0.35  -0.37   0.98  -0.10  -0.85   0.02  -0.04  -0.95   0.56  -0.06  -0.07   0.94 
01:01    330.549      21.50      28.00     763.77     438.15     140.98      60.02       0.00       0.00 -0.38   0.34   0.35   0.51   0.07  -0.22   0.85   0.64  -0.90  -0.63  -0.40   0.50  -0.39   0.66 
01:01    330.504      21.50      28.00     763.68     436.80     141.28      59.07       0.00       0.00  0.78   0.65   0.13   0.51   0.07  -0.22   0.85   0.64  -0.90  -0.63  -0.40   0.50  -0.39   0.66 
01:01    330.457      21.50      28.00     764.69     436.30     141.56      56.29       0.00       0.00 -0.89   0.24  -0.20   0.04  -0.43   0.58   0.14   0.06   0.10   0.62  -0.99  -0.94  -0.92  -0.71 
01:01    330.394      21.50      28.00     765.03     436.30     142.11      53.73       0.00       0.00 -0.47  -0.27  -0.13  -0.77  -0.42  -0.00   0.69   0.82   0.35  -0.97   0.83   0.11   0.34  -0.45 
01:01    330.335      21.50      28.00     751.67     436.47     140.28      56.28       0.00       0.00 -0.90  -0.28  -0.32   0.23  -0.44   0.12  -0.70  -0.19   0.25  -0.26   0.89  -0.60   0.11  -0.36 
01:01    330.259      21.50      28.00     765.27     437.89     141.49      54.43       0.00       0.00 -0.26  -0.08  -0.71  -0.74   0.36  -0.57   0.23   0.55   0.01   0.05  -0.68   0.07  -0.40  -0.41 
01:01    330.183      21.50      28.00     761.52     437.31     141.17      54.54       0.00       0.00  0.55   0.33   0.99  -0.84  -0.84  -0.05   0.25   0.19   0.47   0.21  -0.11  -0.10  -0.24   0.09 
01:01    330.121      21.50      28.00     762.26     437.14     141.25      56.38       0.00       0.00  0.43   0.69   0.22   0.71   0.03  -0.23   0.10   0.88  -0.28  -0.33   0.91  -0.96  -0.29  -0.82 
01:02    330.044      21.50      28.00     753.34     438.56     141.13      56.66       0.00       0.00  0.60   0.20   0.03  -0.26   0.50   0.89  -0.95   0.80  -0.80   0.84   0.26   0.17   0.32   0.73 
01:02    329.986      21.50      28.00     761.35     438.06     141.13      56.66       0.00       0.00  0.60   0.20   0.03  -0.83   0.90   0.38   0.44  -0.55   0.00  -0.68  -0.58  -0.87  -0.94  -0.58 
01:02    329.942      21.50      28.00     761.18     437.31     140.97      61.22       0.00       0.00 -0.47   0.29  -0.66  -0.83   0.90   0.38   0.44  -0.55   0.00  -0.68  -0.58  -0.87  -0.94  -0.58 
01:02    329.896      21.50      28.00     766.76     437.14     142.05      54.86       0.00       0.00  0.64   0.99  -0.03  -0.97  -0.95   0.29   0.45   0.47   0.13  -0.59   0.20  -0.49  -0.97   0.35 
01:02    329.839      21.50      28.00     766.93     437.38     139.88      56.26       0.00       0.00  0.84  -0.87   0.31  -0.54   0.29  -0.89  -0.73   0.20  -0.04   0.13   0.38  -0.58  -0.52   0.09 
01:02    329.765      21.50      28.00     758.85     438.73     140.65      63.49       0.00       0.00  0.43   0.29  -0.80   0.91   0.33   0.85   0.98  -0.95  -0.19   0.05  -0.12   0.32  -0.69  -0.97 
01:02    329.703      21.50      28.00     759.01     437.64     141.25      58.62       0.00       0.00 -0.58  -0.46   0.65  -1.00  -0.04   0.92   0.70   0.09  -0.48  -0.54  -0.20   0.33   0.74   0.58 
01:02    329.628      21.50      28.00     766.35     436.47     141.70      57.00       0.00       0.00  0.91  -0.30  -0.98   0.42   0.95   0.85   0.50   0.27   0.55   0.20  -0.11   0.19  -0.18   0.09 
01:02    329.568      21.50      28.00     767.10     437.31     140.38      55.84       0.00       0.00  0.96   0.61  -0.53  -0.12   0.20  -0.64   0.10   0.57  -0.90   0.74   0.09  -0.20   0.55  -0.82 
01:02    329.494      21.50      28.00     763.68     437.81     141.61      56.91       0.00       0.00 -0.33  -0.87  -0.99   0.60   0.26   0.64  -0.04   0.66  -0.28  -0.46   0.20   0.28  -0.71   0.75 
01:02    329.417      21.50      28.00     756.68     437.89     140.74      56.93       0.00       0.00 -0.63  -0.79   0.13  -0.00   1.00  -0.27   0.16  -0.06   0.08  -0.54   0.39   0.32   0.65   0.08 
01:02    329.360      21.50      28.00     755.84     439.23     139.47      58.63       0.00       0.00  0.58  -0.87  -0.07   0.28   0.82  -0.33  -0.68  -0.76  -0.14   0.74  -0.40  -0.62   0.81  -0.36 
01:02    329.289      21.50      28.00     748.76     440.65     139.92      56.14       0.00       0.00  0.42  -0.63  -0.04   0.55  -0.61   0.36  -0.08  -0.91   0.68   0.53  -0.09   0.82   0.82   0.42 
01:03    329.228      21.50      28.00     748.67     441.14     140.13      56.25       0.00       0.00  0.69   0.75   0.13  -0.10  -1.00   0.32  -0.95  -0.91   0.47  -0.64  -0.03  -0.26   0.06   0.11 
01:03    329.149      21.50      28.00     770.61     436.30     140.13      56.25       0.00       0.00 -0.30  -0.75  -0.10   0.51  -0.61   0.28   0.61   0.63   0.70  -0.60   0.33  -0.38   0.28   0.42 
01:03    329.089      21.50      28.00     770.44     436.22     139.63      56.00       0.00       0.00 -0.30  -0.75  -0.10   0.51  -0.61   0.28   0.61   0.63   0.70  -0.60   0.33  -0.38  -0.72  -0.03 
01:03    329.049      21.50      28.00     749.26     439.81     140.51      55.52       0.00       0.00  0.77   0.46   0.56  -0.42  -0.75  -0.71  -0.92   0.61  -0.49  -0.67   0.41   0.99  -0.72  -0.03 
01:03    329.004      21.50      28.00     759.01     438.97     141.07      55.15       0.00       0.00  0.14  -0.30   0.98   0.02   0.46  -0.74   0.23   0.61  -0.30   0.86   0.65  -0.82   0.39   0.88 
01:03    328.945      21.50      28.00     758.34     438.06     140.75      54.53       0.00       0.00 -0.36  -0.34  -0.15  -0.90   0.32  -0.48  -0.41   0.44   0.56  -0.27   0.66  -0.75   0.86   0.51 
01:03    328.869      21.50      28.00     755.26     437.98     140.32      55.57       0.00       0.00  0.63  -0.62  -0.52  -0.69  -0.99   0.64  -0.54  -0.11  -0.42   0.87  -0.21  -0.11  -0.54  -0.68 
01:03    328.812      21.50      28.00     754.42     439.06     140.42      58.86       0.00       0.00  0.23   0.32  -0.12   0.75  -0.07   0.24  -0.25   0.03  -0.07  -0.84  -0.17   0.19   0.17  -0.02 
01:03    328.740      21.50      28.00     754.34     439.89     139.43      57.96       0.00       0.00  0.65  -0.35  -0.05   0.39   0.27  -0.83  -0.23  -0.87   0.37  -0.85  -0.24   0.17   0.56   0.67 
01:03    328.680      21.50      28.00     745.01     440.31     140.95      55.72       0.00       0.00 -0.11   0.70  -0.11  -0.04   0.15  -0.62   0.45   0.34   0.12  -0.89  -0.26   0.68   0.06   0.54 
01:03    328.605      21.50      28.00     760.43     437.89     140.99      60.28       0.00       0.00  0.99   0.10   0.19   0.39   0.83   0.14   0.25   0.67  -0.97  -0.41   0.96  -0.42  -0.37  -0.28 
01:03    328.531      21.50      28.00     758.10     437.98     141.60      59.15       0.00       0.00 -0.33  -0.47   0.73  -0.37   0.31   0.49   0.59  -0.54   0.25  -0.85  -0.14   0.24   0.54   0.94 
01:03    328.475      21.50      28.00     750.25     439.40     139.66      59.07       0.00       0.00  0.72   0.26  -0.21  -0.21  -0.21   0.42   0.16  -0.90  -0.33   0.29  -0.15  -0.20   0.91  -0.71 
01:04    328.397      21.50      28.00     765.77     437.48     139.93      59.19       0.00       0.00  0.57   0.97   0.64  -0.82  -0.29   0.49  -0.01   0.49   0.86   0.90  -0.52  -0.53  -0.89   0.27 
01:04    328.338      21.50      28.00     765.36     436.56     139.93      59.19       0.00       0.00  0.57   0.97   0.64  -0.82  -0.29   0.49  -0.01  -0.94   0.03  -0.67  -0.68  -0.45  -0.62  -0.01 
01:04    328.295      21.50      28.00     761.27     437.22     141.31      59.48       0.00       0.00 -0.30  -0.92  -0.80  -0.43  -0.32   0.94   0.59  -0.94   0.03  -0.67  -0.68  -0.45  -0.62  -0.01 
01:04    328.251      21.50      28.00     755.93     438.73     140.78      56.83       0.00       0.00  0.38   0.01   0.65  -0.76   0.85   0.06   0.28  -0.38   0.25   0.58   0.19   0.42  -0.49   0.01 
01:04    328.191      21.50      28.00     770.03     436.64     141.92      54.74       0.00       0.00 -0.73  -0.40  -0.65   0.35  -0.77   0.82   0.40   0.67  -0.12   0.32  -0.29   0.06  -0.88   0.39 
01:04    328.116      21.50      28.00     742.41     440.80     139.43      56.93       0.00       0.00 -0.24   0.74   0.04  -0.93  -0.08  -0.59  -0.30  -0.71  -0.67   0.88   0.81   0.43   0.14   0.79 
01:04    328.059      21.50      28.00     753.76     439.64     140.62      55.66       0.00       0.00 -0.32   0.58   0.26  -0.98  -0.41  -0.23  -0.28  -0.21   0.34   0.05  -0.59  -0.40   0.79   0.76 
01:04    327.987      21.50      28.00     748.01     440.31     139.94      59.62       0.00       0.00  0.59   0.76   0.33   0.87  -0.46  -0.39  -0.26  -0.15  -0.97  -0.24   0.51  -0.97  -0.20  -0.08 
01:04    327.930      21.50      28.00     748.09     439.72     140.58      56.64       0.00       0.00  0.35  -0.30  -0.26   0.74   0.27  -0.34   0.57  -0.75   0.72  -0.54   0.84   0.48  -0.23  -0.21 
01:04    327.855      21.50      28.00     748.09     439.72     139.75      56.72       0.00       0.00 -0.42   0.84   0.47   0.58  -0.95  -0.12  -0.92   0.09   0.09  -0.76   0.26   0.06  -0.58   0.66 
01:04    327.782      21.50      28.00     762.19     438.56     140.56      59.16       0.00       0.00  0.86   0.39   0.90   0.99   0.27  -0.30   0.66   0.64  -0.75   0.14   0.26  -0.83  -0.86   0.81 
01:04    327.720      21.50      28.00     762.02     435.14     142.92      55.50       0.00       0.00  0.08  -0.53  -0.79   0.24   0.42   0.52   0.96   0.89   0.44  -0.40  -0.75   0.36  -0.80   0.53 
01:04    327.646      21.50      28.00     757.69     435.05     140.34      64.75       0.00       0.00 -0.05  -0.08   0.31   0.63   0.80   0.99   0.51  -0.78   0.39  -0.89  -0.38  -0.96   0.75  -0.03 
01:05    327.586      21.50      28.00     757.93     437.64     140.34      64.75       0.00       0.00 -0.86  -0.55   0.76   0.71   0.04  -0.38   0.69   0.24   0.07   0.24  -0.31   0.74  -0.35   0.37 
01:05    327.510      21.50      28.00     758.85     437.72     140.34      64.75       0.00       0.00  0.01  -0.23   0.64  -0.18   0.15   0.38   0.18  -0.09   0.13  -0.72   0.92  -0.93  -0.01  -0.55 
01:05    327.437      21.50      28.00     764.93     436.73     141.35      59.08       0.00       0.00 -0.40  -0.58  -0.17  -0.79   0.07   0.41   0.99   0.07  -0.80  -0.99   0.57   0.25   0.34   0.20 
01:05    327.376      21.50      28.00     760.10     436.73     140.90      61.79       0.00       0.00  0.36  -0.27   0.89   0.41  -0.20   0.82   0.83  -0.42  -0.59   0.45   0.08  -0.67  -0.71  -0.28 
01:05    327.304      21.50      28.00     760.60     438.73     139.51      57.29       0.00       0.00  0.79  -0.22   0.92  -0.89   0.51   0.15  -0.94  -0.27   0.20  -0.21   0.68  -0.74  -0.00   0.91 
01:05    327.229      21.50      28.00     757.09     438.47     140.60      54.89       0.00       0.00 -0.46  -0.32  -0.54   0.74  -0.38  -0.12  -0.96   0.96   0.44   0.49  -0.10   0.86   0.81  -0.84 
01:05    327.174      21.50      28.00     753.43     438.97     140.49      59.01       0.00       0.00 -0.01   0.83   0.56  -0.52  -0.07   0.33   0.26  -0.42  -0.79   0.39   0.91  -0.01  -0.85  -0.88 
01:05    327.099      21.50      28.00     749.17     439.55     139.81      56.83       0.00       0.00 -0.15  -0.22   0.79  -0.58   0.94  -0.39  -0.14  -0.78   0.66   0.22   0.10   0.04   0.39  -0.36 
01:05    327.044      21.50      28.00     751.17     439.98     139.88      58.83       0.00       0.00 -0.15  -0.22   0.79   0.14  -0.63   0.38   0.10  -0.93   0.07  -0.82   0.21  -0.90   0.81   0.17 
01:05    327.002      21.50      28.00     751.51     439.55     141.37      55.15       0.00       0.00  0.47  -0.90  -0.06   0.14  -0.63   0.38   0.10  -0.93   0.07  -0.82   0.21  -0.90   0.81   0.17 
01:05    326.953      21.50      28.00     772.20     435.22     142.49      52.58       0.00       0.00  0.91  -0.60   0.16  -0.24  -0.69  -0.38   0.92   0.76   0.89   0.56  -0.24  -0.39   0.75   0.36 
01:05    326.898      21.50      28.00     751.84     436.22     140.16      61.32       0.00       0.00 -0.92   0.85  -0.47   0.72   0.81   0.19   0.24  -0.63  -0.42  -0.01   0.29  -0.99   0.48   0.22 
01:05    326.837      21.50      28.00     761.68     438.47     141.45      56.33       0.00       0.00 -0.92   0.85  -0.47   0.72   0.81   0.19   0.24  -0.63  -0.42  -0.01   0.07   0.85   0.98   0.52 
01:06    326.794      21.50      28.00     761.68     437.64     141.45      56.33       0.00       0.00  0.61   0.78   0.93  -0.20  -0.21  -0.11   0.43   0.79  -0.23  -0.99   0.07   0.85   0.98   0.52 
01:06    326.754      21.50      28.00     756.10     437.64     141.45      56.33       0.00       0.00  0.67   0.46  -0.00   0.78   0.02  -0.77   0.52   0.19  -0.17   0.50   0.15   0.48   0.67   0.49 
01:06    326.697      21.50      28.00     753.84     438.73     140.00      58.44       0.00       0.00 -0.63   0.17   0.22   0.76   0.26  -0.17   0.76  -0.96   0.24   0.56  -0.74  -0.15   0.53   0.99 
01:06    326.637      21.50      28.00     753.34     438.15     141.01      59.09       0.00       0.00  0.91   0.79  -0.01   0.88   0.12   0.84  -0.23   0.74   0.17  -0.16  -0.95  -0.84  -0.48  -0.27 
01:06    326.557      21.50      28.00     763.61     436.73     140.84      54.87       0.00       0.00  0.42   0.27  -0.74   0.61  -0.67   0.16   0.42  -0.11   0.49   0.95  -0.28  -0.49  -0.46  -0.82 
01:06    326.487      21.50      28.00     741.42     438.89     139.39      58.30       0.00       0.00 -0.60   0.91   0.39   0.57  -0.17  -0.53  -0.43  -0.74  -0.07  -0.18  -0.25   0.76   0.84   0.90 
01:06    326.429      21.50      28.00     741.16     439.47     140.90      57.02       0.00       0.00  0.73   0.79   0.18   0.55   0.43   0.53   0.06  -0.13   0.46   0.85   0.27  -0.42  -0.46  -1.00 
01:06    326.357      21.50      28.00     749.17     439.47     140.16      59.55       0.00       0.00 -0.56  -0.09  -0.25   0.34   0.92   0.60  -0.80  -0.40   0.22  -0.55   0.67  -0.61  -0.84   0.47 
01:06    326.298      21.50      28.00     749.58     438.80     140.84      54.72       0.00       0.00 -0.56  -0.09  -0.25  -0.33  -0.58  -0.27  -0.26   0.37   0.57   0.94   0.56   0.74  -0.57  -0.60 
01:06    326.255      21.50      28.00     760.26     437.64     140.25      55.80       0.00       0.00 -0.63  -0.16  -0.74  -0.33  -0.58  -0.27  -0.26   0.37   0.57   0.94   0.56   0.74  -0.57  -0.60 
01:06    326.215      21.50      28.00     742.58     438.73     139.84      60.95       0.00       0.00  0.86  -0.96   0.50  -0.55   0.04   0.71  -0.70  -0.87  -0.76  -0.18   0.57   0.46  -0.02  -0.30 
01:06    326.155      21.50      28.00     755.18     439.72     140.60      55.39       0.00       0.00 -0.68  -0.28  -0.21   0.69   0.82   0.06  -0.59   0.45   0.39   0.59   0.16   0.12   0.48   0.45 
01:06    326.096      21.50      28.00     755.18     439.23     139.92      55.66       0.00       0.00 -0.68  -0.28  -0.21   0.69   0.82   0.06  -0.56   0.04   0.25   0.26   0.89  -0.12   0.77  -0.66 
01:06    326.055      21.50      28.00     753.09     438.97     139.94      56.87       0.00       0.00  0.81   0.48  -0.29  -0.48  -0.33   0.45  -0.56   0.04   0.25   0.26   0.89  -0.12   0.77  -0.66 
01:06    326.013      21.50      28.00     749.42     440.15     140.41      57.18       0.00       0.00  0.44  -0.06  -0.04  -0.32   0.98   0.21  -0.59  -0.59   0.63   0.97  -0.88  -0.50   0.40   0.58 
01:07    325.958      21.50      28.00     752.18     439.72     140.41      57.18       0.00       0.00  0.32   0.19  -0.20   0.46  -0.83   0.10  -0.69   0.35  -0.43  -0.14   0.82  -0.66  -0.41   0.39 
01:07    325.898      21.50      28.00     752.18     439.31     140.41      57.18       0.00       0.00 -0.31  -0.50  -0.68  -0.56  -0.05   0.69  -0.84  -0.55  -0.92   0.13  -0.87   0.28   0.77   0.74 
01:07    325.824      21.50      28.00     757.09     439.47     140.30      56.75       0.00       0.00  0.78  -0.00   0.17   0.83   0.48  -0.19   0.34  -0.20   0.39   0.48   0.36  -0.69  -0.66   0.53 
01:07    325.749      21.50      28.00     754.85     439.06     140.11      59.81       0.00       0.00  0.30   0.48   0.32  -0.08   0.12  -0.15   0.98  -0.67  -0.51  -0.28   0.07   0.83   0.37   0.30 
01:07    325.693      21.50      28.00     754.51     437.38     141.15      58.04       0.00       0.00  0.34   0.78  -0.74   0.79  -0.58   0.32   0.72   0.25  -0.67   0.19  -0.54  -0.35   0.98  -0.07 
01:07    325.618      21.50      28.00     763.61     437.48     141.13      58.27       0.00       0.00 -0.32   0.59  -0.82   0.71   0.92  -0.12   0.28   0.66  -0.30  -0.62   0.35  -0.80  -0.50  -0.38 
01:07    325.561      21.50      28.00     764.11     437.48     140.49      58.96       0.00       0.00 -0.32   0.07  -0.12  -0.67   0.34   0.67   0.14  -0.70   0.19  -0.94   0.71  -0.06   0.38  -0.96 
01:07    325.518      21.50      28.00     755.43     438.64     141.05      57.03       0.00       0.00 -0.61   0.07  -0.12  -0.67   0.34   0.67   0.14  -0.70   0.19  -0.94   0.71  -0.06   0.38  -0.96 
01:07    325.475      21.50      28.00     760.36     437.89     140.83      56.89       0.00       0.00 -0.16   0.32  -0.50   0.63   0.61   0.47   0.89  -0.49   0.70   0.33   0.28   0.57   0.54   0.72 
01:07    325.416      21.50      28.00     760.51     438.15     140.87      55.42       0.00       0.00 -0.26  -0.08  -0.56   0.26  -0.93  -0.61   0.99  -0.22  -0.42  -0.07   0.64   0.06  -0.45  -0.44 
01:07    325.359      21.50      28.00     760.77     437.72     140.41      54.60       0.00       0.00 -0.26  -0.08  -0.56   0.26  -0.93  -0.61   0.99  -0.22  -0.42  -0.07   0.64   0.06  -0.45   0.49 
01:07    325.317      21.50      28.00     760.02     437.22     139.98      56.98       0.00       0.00 -0.28  -0.82  -0.21  -0.28   0.09   0.26  -0.65   0.59   0.63   0.68   0.53  -0.71   0.29   0.49 
01:07    325.275      21.50      28.00     746.91     439.06     139.92      59.05       0.00       0.00  0.67   0.28  -0.92  -0.60  -0.03  -0.10  -0.01  -0.70  -0.95  -0.24   0.79   0.32  -0.01   0.26 
01:07    325.217      21.50      28.00     746.84     442.05     138.78      58.74       0.00       0.00  0.52  -0.12  -0.01  -0.93  -0.24  -0.81  -0.99  -0.97  -0.95   0.29   0.86   0.88  -0.64  -0.20 
01:08    325.148      21.50      28.00     756.34     439.47     138.78      58.74       0.00       0.00  0.62  -0.55  -0.01   0.45   0.38  -0.62   0.64  -0.38   0.46   0.76  -0.29   0.40   0.57   0.03 
01:08    325.087      21.50      28.00     752.51     439.06     140.22      56.77       0.00       0.00  0.99  -0.76  -0.50  -0.96  -0.78   0.36  -0.61  -0.38   0.07  -0.75  -0.52  -0.27   0.50  -0.01 
01:08    325.016      21.50      28.00     752.42     439.40     139.83      56.99       0.00       0.00 -0.53  -0.92   0.91   0.14   0.65  -0.58   0.17  -0.05  -0.71   0.74   0.42   0.18   0.47   0.13 
01:08    324.960      21.50      28.00     752.34     438.80     140.80      56.67       0.00       0.00 -0.53  -0.92   0.91   0.14   0.65  -0.58   0.17  -0.05   0.79  -0.80   0.77   0.73   0.47   0.71 
01:08    324.916      21.50      28.00     760.36     438.56     140.94      55.87       0.00       0.00 -0.44   0.28   0.17  -0.80   0.78   0.88   0.33  -0.16   0.79  -0.80   0.77   0.73   0.47   0.71 
01:08    324.875      21.50      28.00     761.61     437.64     141.05      54.68       0.00       0.00 -0.44   0.83   0.03  -0.58  -0.75  -0.13  -0.05   0.29   0.61  -0.46  -0.84  -0.51   0.45   0.73 
01:08    324.814      21.50      28.00     761.93     436.30     142.35      53.88       1.75       0.00 -0.52  -0.99  -0.57  -0.40   0.43   0.75   0.16   0.62   0.88   0.29  -0.92  -0.24  -0.46  -0.75 
01:08    324.755      21.50      28.00     772.78     436.22     140.87      60.91       5.52       0.00 -0.52  -0.99  -0.57  -0.40   0.43   0.75   0.16   0.62   0.88   0.29  -0.92  -0.24  -0.49  -0.01 
01:08    324.713      21.50      28.00     758.43     438.06     140.43      60.38      22.39       0.00 -0.76  -0.60  -0.81   0.24   0.37   0.92   0.59  -0.82  -0.15  -0.14  -0.23   0.49  -0.49  -0.01 
01:08    324.672      21.50      28.00     744.84     439.98     139.92      58.24      53.35       0.00  0.12   0.05  -0.29   0.39   0.67  -0.93  -0.69  -0.24  -0.15  -0.74  -0.37   0.69   0.87  -0.48 
01:08    324.613      21.50      28.00     767.60     437.38     141.62      56.83       0.23       0.00 -0.16   0.26   0.75  -0.60  -0.22  -0.68   0.98   0.65  -0.55  -0.69  -0.69  -0.98   0.93   0.38 
01:08    324.542      21.50      28.00     750.83     439.23     139.99      61.28       0.07       0.00  0.72  -0.51  -0.48   0.89  -0.40  -0.24   0.67  -0.96  -0.77  -0.00  -0.46  -0.96   0.63   0.49 
01:08    324.481      21.50      28.00     751.34     438.73     140.45      54.97      45.73       0.00  0.55   0.47  -0.92   1.00   0.64  -0.48  -0.60   0.94   0.28   0.81   0.86   0.20   0.33  -0.80 
01:08    324.411      21.50      28.00     756.92     438.06     140.53      56.85      49.35       0.00 -0.48  -0.31   0.61   0.92   0.55  -0.80   0.02   0.79  -0.90   0.59  -0.59   0.57   0.59  -0.68 
01:09    324.356      21.50      28.00     756.43     438.15     140.53      56.85      24.66       0.00 -0.41  -0.95   0.24   0.95   0.15   0.02   0.84  -0.87  -0.77  -0.80  -0.84  -0.04  -0.49   0.32 
01:09    324.280      21.50      28.00     755.50     437.98     141.15      57.33      55.53       0.00  0.39  -0.48  -0.12   0.61   0.97   0.70  -0.12   0.80   0.18  -0.37   0.03   0.93   0.81  -0.64 
01:09    324.207      21.50      28.00     753.34     438.22     139.79      63.97      54.33       0.00 -0.36  -0.61  -0.16  -0.33   0.02   0.97   0.33  -0.85  -1.00  -0.24  -0.92   0.88   0.42  -0.62 
01:09    324.150      21.50      28.00     752.09     438.89     139.91      56.11      54.27       0.00  0.44   0.22   0.52  -0.63   0.45   0.87  -0.71  -0.37   0.89   0.84   0.43  -0.44  -0.30   0.15 
01:09    324.078      21.50      28.00     758.94     438.89     140.91      54.75      54.25       0.00 -0.54   0.20  -0.87   0.43  -0.45  -0.96   0.93  -0.28   0.04   0.79   0.05   0.37   0.07   0.26 
01:09    324.018      21.50      28.00     759.18     437.55     140.90      60.20      54.35       0.00 -0.36   0.21  -0.53   0.95  -0.75   0.92   0.24   0.52  -0.93  -0.27  -0.79  -0.40   0.37   0.05 
01:09    323.945      21.50      28.00     761.68     437.31     141.09      55.55      54.22       0.00  0.41  -0.66  -0.68   0.05  -0.02   0.18   0.01   0.11   0.66  -0.74  -0.19  -0.57   0.44   0.33 
01:09    323.885      21.50      28.00     761.61     436.90     141.96      56.61      54.29       0.00 -0.84   0.53  -0.63  -0.07  -0.23   0.61   0.75   0.37   0.06  -0.77   0.43   0.05  -0.99   0.83 
01:09    323.809      21.50      28.00     762.10     437.22     141.11      54.95      53.75       0.00 -0.99   0.99  -0.71   0.11   0.37  -0.04   0.05   0.32   0.69  -0.03  -0.34   0.30   0.14   0.23 
01:09    323.738      21.50      28.00     750.09     438.47     139.87      63.84      53.01       0.00 -0.56  -0.41   0.64   0.82   0.72  -0.08   0.53  -0.99  -0.48  -0.04  -0.98   0.85  -0.01  -0.60 
01:09    323.682      21.50      28.00     750.59     439.89     140.52      58.82      53.24       0.00 -0.15  -0.44   0.07   0.68   0.09  -0.17  -0.07  -0.02  -0.58  -0.29   0.70  -0.68   0.27   0.03 
01:09    323.608      21.50      28.00     759.68     438.89     140.41      57.45      53.30       0.00 -0.56   0.68  -0.14  -0.06   0.86  -0.68   0.82  -0.16  -0.19   0.64   0.31   0.18  -0.45  -0.90 
01:10    323.552      21.50      28.00     759.68     437.22     140.41      57.45      53.37       0.00 -0.56  -0.92   0.29   0.04  -0.42   0.09   0.54   0.73  -0.50  -0.94  -0.63  -0.34   0.54  -0.47 
01:10    323.509      21.50      28.00     768.61     436.13     140.41      57.45      53.27       0.00 -0.75  -0.92   0.29   0.04  -0.42   0.09   0.54   0.73  -0.50  -0.94  -0.63  -0.34   0.54  -0.47 
01:10    323.468      21.50      28.00     762.60     436.30     140.90      56.68      53.07       0.00 -0.21   0.54  -0.21  -0.60  -0.44   0.98  -0.29   0.89  -0.73  -0.18   0.18   0.28   0.59  -0.82 
01:10    323.407      21.50      28.00     765.51     436.56     141.69      53.64      52.72       0.00 -0.55   0.15  -0.05  -0.43   0.29  -0.70   0.71   0.50   0.65  -0.04   0.98   0.94  -0.79   0.34 
01:10    323.350      21.50      28.00     765.10     436.30     141.56      56.62      52.83       0.00 -0.55   0.15  -0.05  -0.43   0.29  -0.70   0.71   0.50   0.65  -0.04   0.98   0.27   0.25  -0.72 
01:10    323.306      21.50      28.00     764.77     436.30     141.13      55.82      53.03       0.00 -0.17   0.05   0.57  -0.15  -0.94   0.24   0.86   0.18  -0.34  -0.44   0.16   0.27   0.25  -0.72 
01:10    323.263      21.50      28.00     764.02     437.48     141.70      54.99      52.67       0.00  0.22  -0.24  -0.73  -0.29   0.89  -0.22   0.81  -0.15   0.60   0.83  -0.37  -0.66   0.52   0.63 
01:10    323.203      21.50      28.00     755.18     437.89     141.27      56.26      52.24       0.00  0.94  -0.99   0.88   0.52   0.48  -0.09  -0.59   0.57   0.28  -0.18  -0.33   0.21   0.68  -0.20 
01:10    323.132      21.50      28.00     762.52     437.38     141.19      56.93      52.37       0.00 -0.60   0.35   0.36   0.24  -0.21  -0.96   0.35   0.81  -0.73  -0.92  -0.78   0.23  -0.74   0.51 
01:10    323.076      21.50      28.00     748.84     438.56     140.23      56.85      51.68       0.00  0.28  -0.18   1.00   0.80  -0.59  -0.71   0.06  -0.74   0.69  -0.37   0.75  -0.03   0.07  -0.54 
