Stare Time: 01-Dec-2019 18:11:05
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
18:11:05    336.234      21.50      24.00      25.61      28.00     759.43     440.05     140.62      64.52      50.23       0.00      0.00  -0.21   0.00  -0.14  -0.40  -1.19   0.72   1.92  -1.19  -0.40  -0.14   0.00  -0.21   0.00 
18:11:05    335.262      21.50      26.00      25.61      28.00     742.34     443.47     138.74      68.35      48.06       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    334.903      21.50      26.00      25.61      28.00     759.01     439.47     140.78      64.59      50.10       0.00      0.00  -0.22   0.00  -0.15  -0.42  -1.20   0.72   2.01  -1.20  -0.42  -0.15   0.00  -0.22   0.00 

18:11:05    334.217      21.50      28.00      25.61      28.00     742.08     443.23     139.13      68.40      48.30       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    333.862      21.50      28.00      25.61      28.00     758.85     439.40     140.97      64.44      50.84       0.00      0.00  -0.23   0.00  -0.15  -0.45  -1.24   0.73   2.02  -1.24  -0.45  -0.15   0.00  -0.23   0.00 

18:11:05    329.565      21.50      -2.00      25.61      28.00     760.02     447.15     140.11      67.33      55.56       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    329.237      21.50      -2.00      25.61      28.00     757.09     448.07     139.53      67.47      55.53       0.00      0.00   0.40   0.24   0.02   0.25   0.26  -0.26  -0.05   0.26   0.25   0.02   0.24   0.40   0.00 
18:11:05    328.834      21.50      -4.00      25.61      28.00     759.01     447.06     139.91      67.77      55.80       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    328.542      21.50      -4.00      25.61      28.00     758.17     447.39     139.96      67.29      55.75       0.00      0.00   0.40   0.24   0.00   0.20   0.26  -0.19   0.07   0.26   0.20   0.00   0.24   0.40   0.00 
18:11:05    327.930      21.50      -6.00      25.61      28.00     756.10     447.65     140.19      67.92      55.71       0.00      0.00   0.00   0.00   0.00   0.00   0.00  -0.19   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    327.595      21.50      -6.00      25.61      28.00     758.10     446.65     140.18      67.33      55.71       0.00      0.00   0.15   0.15   0.09   0.14   0.11  -0.06   0.14   0.11   0.14   0.09   0.15   0.15   0.00 
18:11:05    327.183      21.50      -8.00      25.61      28.00     756.01     446.48     139.61      67.97      55.59       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
