Stare Time: 29-Sep-2019 23:36:30
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
23:39:21    359.185      21.50      28.00      24.30      30.00     777.45     433.89     139.01      56.14      65.62       0.00     -1.01   1.13   0.40  -1.19  -0.50  -1.74   1.95   0.07   1.79  -1.13   0.75  -0.13  -0.98   1.35 
23:39:26    359.109      21.50      28.00      24.30      30.00     777.54     430.72     140.85      54.14      65.92       0.00     -0.84  -1.54  -0.47  -1.15   0.03   0.08   1.68   1.79   1.81  -0.01   0.31   1.97   0.28   0.46 
23:39:31    359.024      21.50      28.00      24.30      30.00     774.03     434.23     137.92      58.35      65.87       0.00     -1.40  -0.77   0.91   0.26  -1.42   0.21   0.50   0.74   0.70  -0.83  -1.44   1.86   0.28  -1.18 
23:39:37    358.943      21.50      28.00      24.30      30.00     784.28     433.39     138.96      58.60      66.28       0.00     -0.95  -1.64   0.72   1.77  -1.39   0.67   1.13   1.61   0.04  -0.47   1.01  -0.19   0.28  -0.71 
23:39:42    358.871      21.50      28.00      24.30      30.00     768.86     435.39     137.44      58.38      65.46       0.00     -0.93   0.93  -1.98   0.59  -1.18   0.62  -0.90   1.44  -0.44   0.90  -0.87  -0.43  -0.88   0.26 
23:39:47    358.800      21.50      28.00      24.30      30.00     758.77     437.38     136.11      61.51      65.20       0.00     -0.49  -1.49  -1.39   0.83  -0.93   1.34  -1.32   0.71  -1.03   0.59  -0.66  -0.15   0.83  -0.57 
23:39:53    358.730      21.50      28.00      24.30      30.00     760.26     437.98     136.61      59.02      65.08       0.00     -0.77   0.97   1.14   0.14  -1.15  -0.47   0.41   1.24  -1.62   1.07   1.50   1.33   1.67  -0.36 
23:39:58    358.659      21.50      28.00      24.30      30.00     746.59     438.80     135.28      61.98      64.55       0.00      1.54  -0.09  -1.88   1.84   0.21  -0.87  -0.40  -0.72   1.14  -1.98   0.94   0.42   0.67   1.35 
23:40:03    358.584      21.50      28.00      24.30      30.00     748.01     440.22     135.28      61.98      63.85       0.00     -1.67   0.78  -0.63   1.01  -1.48   0.89  -1.90  -0.38   1.44   1.29  -0.67   0.61  -0.44  -0.23 
23:40:09    358.512      21.50      28.00      24.30      30.00     764.60     436.22     136.93      58.50      64.55       0.00      0.41   1.96  -1.71  -0.58  -1.18  -0.39  -0.56   1.15   0.18   0.84   0.10   0.34  -1.12   0.73 
23:40:14    358.444      21.50      28.00      24.30      30.00     757.52     437.81     136.09      65.55      64.99       0.00     -0.66   0.76   1.91   0.82   0.40  -1.32   1.38  -0.04  -0.96  -1.19   1.67   1.10   1.21  -1.49 
23:40:19    358.370      21.50      28.00      24.30      30.00     750.76     439.31     135.48      61.26      64.69       0.00     -0.67  -0.65  -1.10   1.99  -1.09  -0.91  -0.61  -0.53   0.16   0.20  -1.58  -0.06  -0.50   0.14 
23:40:25    358.298      21.50      28.00      24.30      30.00     750.76     439.81     134.98      60.17      64.40       0.00      1.05   0.28  -1.36  -1.22  -1.88  -0.04  -1.54   0.22  -0.53  -0.35  -0.78  -0.52  -0.84   1.50 
23:40:30    358.226      21.50      28.00      24.30      30.00     747.68     439.40     134.86      64.38      62.28       0.00      0.57   1.01   1.28   1.24  -0.44  -1.83  -1.91   1.49   1.63  -0.73   1.05   0.60   1.30   1.41 
23:40:36    358.151      21.50      28.00      24.30      30.00     767.02     435.80     137.05      60.22      65.63       0.00     -0.89  -1.55   0.44  -1.38  -1.79  -0.50   1.75  -1.19  -0.28   0.01  -1.20   0.51  -1.93   1.27 
23:40:41    358.080      21.50      28.00      24.30      30.00     754.59     437.55     135.18      61.10      64.99       0.00     -0.65  -1.29  -0.91   0.71  -0.21   1.59  -0.87   0.23  -0.81   1.78   1.03   0.30  -0.26   1.24 
23:40:46    358.012      21.50      28.00      24.30      30.00     762.02     437.48     136.82      58.50      64.88       0.00      0.49  -0.55  -1.77   1.00   2.00   0.34  -1.18   1.07   1.98  -0.70   0.96   1.01   0.94   0.70 
23:40:52    357.933      21.50      28.00      24.30      30.00     755.02     438.22     135.96      59.89      64.52       0.00      1.97  -0.24   0.82   1.48  -1.75  -1.26  -1.98   1.46   0.24  -1.65  -0.30  -1.80  -1.20  -1.43 
23:40:57    357.861      21.50      28.00      24.30      30.00     776.77     435.05     137.84      61.69      65.91       0.00     -0.16   1.21  -1.56  -0.47   1.38  -0.27   1.97  -0.55   1.09   0.68  -1.44  -1.62   1.90  -1.41 
23:41:02    357.791      21.50      28.00      24.30      30.00     758.51     437.98     137.84      61.69      65.08       0.00     -0.58  -1.32   1.10   1.02  -1.20   1.55  -0.24  -0.25   0.74  -1.56   0.22   1.89   0.41   0.62 
23:41:08    357.717      21.50      28.00      24.30      30.00     775.04     433.46     137.92      59.17      65.87       0.00      0.68  -0.26   0.04  -1.08   0.21   0.36   1.25   1.27  -1.14   0.81   1.52  -0.94   1.37   1.22 
23:41:13    357.650      21.50      28.00      24.30      30.00     729.56     443.56     133.98      65.07      63.44       0.00     -0.54   0.93   0.28  -0.73  -0.70  -0.41  -1.60  -0.92  -1.88   0.65   1.63  -0.50  -0.97   1.51 
23:41:18    357.583      21.50      28.00      24.30      30.00     742.08     442.14     134.65      68.30      64.05       0.00      0.99  -0.94  -0.55   1.10   1.40   0.67  -0.90  -1.14   0.14   0.55  -1.84   1.75   1.08  -0.43 
23:41:24    357.512      21.50      28.00      24.30      30.00     756.01     438.80     135.78      69.05      64.57       0.00      0.55   0.26  -0.59  -1.14   1.99   0.82   0.10  -0.34  -1.16   1.22  -0.39  -1.59   1.50   0.46 
23:41:29    357.438      21.50      28.00      24.30      30.00     757.76     437.72     135.41      72.35      64.20       0.00      0.50  -0.81   0.74  -0.30   0.93   0.53   1.66  -0.94  -1.97   0.91   1.24  -0.49  -0.72   1.58 
23:41:35    357.366      21.50      28.00      24.30      30.00     762.19     436.47     136.74      63.32      65.19       0.00     -0.13   1.69   0.69  -1.51  -0.18  -0.65   1.22   0.10  -1.61  -0.18   1.85  -0.21  -1.37   0.33 
23:41:40    357.299      21.50      28.00      24.30      30.00     762.69     435.80     134.16      93.28      61.21       0.00      1.82   1.39  -1.66   1.43   1.78   1.97   1.25  -1.01  -0.94  -1.58  -0.84  -1.36   0.94  -0.23 
23:41:45    357.224      21.50      28.00      24.30      30.00     749.34     439.14     135.94      60.58      64.03       0.00      0.97   2.00   1.30   0.31  -0.03  -1.07  -1.39   0.87   0.40   0.06   1.37  -0.87   0.00  -1.58 
23:41:51    357.160      21.50      28.00      24.30      30.00     742.84     440.89     134.51      70.38      63.83       0.00     -0.69   0.63   1.51   1.05   1.25  -0.09  -0.86  -0.19  -0.85  -0.57   0.45  -0.34   1.69  -0.72 
23:41:56    357.093      21.50      28.00      24.30      30.00     743.25     440.80     135.20      62.78      64.26       0.00      1.01  -1.18  -0.79  -0.93   0.77  -1.34   0.13  -1.20  -1.37   1.03   1.66  -1.12  -1.33   1.20 
23:42:02    357.021      21.50      28.00      24.30      30.00     759.10     438.22     135.20      62.78      63.71       0.00      0.45   1.10   0.22  -0.83   0.36  -1.35  -0.52   1.61  -0.36   1.32   1.90   0.24   0.74   0.18 
23:42:07    356.946      21.50      28.00      24.30      30.00     770.61     435.96     136.58      72.35      64.37       0.00      1.00   0.57  -1.42   1.36  -1.48   0.75   1.77  -0.18  -1.56  -1.76   1.11  -1.99   0.43  -0.57 
23:42:12    356.878      21.50      28.00      24.30      30.00     761.10     436.22     135.32      76.52      63.70       0.00     -0.42  -0.41  -0.32   1.31   0.91   1.62   1.13  -0.69  -1.20   0.62  -1.57   1.55   0.35   1.13 
23:42:18    356.806      21.50      28.00      24.30      30.00     755.26     437.98     135.98      59.80      63.85       0.00      0.39  -1.31  -1.68   1.32  -1.39  -1.76   0.36  -0.14  -0.15   1.64  -1.37   1.18   0.69   1.68 
23:42:23    356.741      21.50      28.00      24.30      30.00     745.01     439.40     134.93      61.91      63.25       0.00      0.25  -1.20  -0.98   0.49  -0.50  -0.57  -1.89   1.07  -1.05   0.67   1.00   0.92   1.26   0.96 
23:42:28    356.665      21.50      28.00      24.30      30.00     781.29     433.14     138.32      62.54      65.76       0.00      0.58  -1.61   2.00  -0.33  -1.70   0.97   2.00   0.20   0.37  -1.39   0.55   0.18  -0.86   0.63 
23:42:34    356.596      21.50      28.00      24.30      30.00     752.09     439.14     136.04      60.88      64.37       0.00      1.98   0.04  -1.18   0.53   0.73  -0.18  -1.67   1.97  -1.85   0.97   0.35   1.83  -0.40   0.05 
23:42:39    356.527      21.50      28.00      24.30      30.00     769.53     434.88     135.31      83.65      62.90       0.00      1.18  -0.42  -1.36   0.28   0.39   1.29   1.98  -0.63  -2.00  -1.75  -0.14   1.95  -1.85  -0.54 
23:42:44    356.460      21.50      28.00      24.30      30.00     733.91     442.31     134.43      63.86      63.43       0.00     -1.32   1.47   0.55   1.55   1.06  -0.06  -1.73   0.07  -0.38   0.33   1.87   1.85   2.00   0.05 
23:42:50    356.388      21.50      28.00      24.30      30.00     755.93     438.30     135.95      59.35      64.60       0.00      0.89  -1.42  -1.26  -1.05   1.68  -1.68   0.79  -1.25   1.27  -0.70   1.20   1.27  -0.73  -1.19 
23:42:55    356.321      21.50      28.00      24.30      30.00     751.00     439.64     135.45      65.07      64.31       0.00     -1.36   1.65   0.83  -1.52   0.56  -1.41  -1.68   0.98  -1.23  -2.00  -1.92  -0.39   0.37  -1.82 
23:43:00    356.249      21.50      28.00      24.30      30.00     768.28     435.80     135.11      64.90       3.01       0.00     -1.99   0.31  -0.60  -1.35   0.49   0.20   1.40  -0.40  -1.79   2.00  -1.83  -1.50  -0.17   1.21 
23:43:06    356.182      21.50      28.00      24.30      30.00     737.41     442.14     135.11      64.90      33.09       0.00     -0.39   1.02  -0.64  -0.63   0.45   1.77  -1.29  -1.53  -0.17   1.91   1.18  -1.38   1.16   0.87 
23:43:11    356.114      21.50      28.00      24.30      30.00     747.34     440.22     135.59      64.93       4.41       0.00     -0.78  -1.43   1.98   1.10   0.05  -0.49  -0.94   0.39  -1.57   0.74  -1.18   1.56   0.48  -1.86 
23:43:16    356.044      21.50      28.00      24.30      30.00     763.44     436.39     137.28      58.37       0.13       0.00      1.40  -1.44  -1.08  -0.50  -1.19   0.67  -1.50   1.35   0.81  -0.83   1.01   1.35  -0.92   0.10 
23:43:22    355.971      21.50      28.00      24.30      30.00     737.33     441.64     134.53      65.40      36.67       0.00     -1.96   0.97   1.87   1.91   0.66  -0.32  -1.97  -0.55   0.76  -0.38  -1.06   1.83  -1.02  -1.85 
23:43:27    355.899      21.50      28.00      24.30      30.00     766.60     436.22     136.88      57.65      62.14       0.00     -0.95   1.23   1.19  -1.50  -1.49  -1.74   1.32   0.35  -0.64   1.03   0.71  -0.92   0.46  -0.10 
23:43:32    355.835      21.50      28.00      24.30      30.00     737.33     442.05     133.24      81.21      46.47       0.00     -1.20   0.35   1.44   0.96   1.40   0.06  -0.64  -1.28  -1.68  -0.15  -1.64   0.36   1.36  -1.84 
23:43:37    355.766      21.50      28.00      24.30      30.00     725.90     444.56     132.53      71.45      62.77       0.00     -0.46   0.12   0.59  -1.57   1.03  -0.42  -1.86  -1.75  -1.96   0.30   1.05  -1.66  -1.75   0.56 
23:43:43    355.692      21.50      28.00      24.30      30.00     767.53     435.89     137.18      59.13      65.12       0.00      1.62  -0.36   1.13   0.02  -0.95  -0.48  -0.11   0.88   0.32  -0.13  -0.97   0.57  -1.85  -1.76 
23:43:48    355.616      21.50      28.00      24.30      30.00     770.78     434.88     137.68      57.61      65.24       0.00      0.96  -1.92   0.60   1.56   1.60  -0.83   1.25   0.27   1.74   1.20  -0.90   2.00   0.91  -0.86 
23:43:54    355.548      21.50      28.00      24.30      30.00     728.91     444.14     133.80      66.08      62.98       0.00      0.37   1.00  -0.20  -1.84   1.83  -0.07  -1.67  -1.79   0.52  -0.78   0.96   0.25   0.85   0.58 
23:43:59    355.483      21.50      28.00      24.30      30.00     745.25     440.89     134.40      70.53      63.45       0.00     -0.77   0.17   1.19   0.71   1.90   0.64  -1.02  -0.20  -0.99   1.04   0.09  -1.57   0.75   0.65 
23:44:04    355.415      21.50      28.00      24.30      30.00     740.92     441.73     134.40      70.53      63.52       0.00      1.63  -0.04  -0.15   0.66   1.75  -0.69  -1.91   1.10  -1.66   0.14   1.20   0.19   1.21  -0.74 
23:44:10    355.342      21.50      28.00      24.30      30.00     774.20     434.23     137.45      56.75      64.81       0.00     -0.42  -0.12  -0.95   1.11  -0.02   0.51   0.05   1.38   1.21  -0.02   1.47  -0.01   1.85  -1.71 
23:44:15    355.270      21.50      28.00      24.30      30.00     783.03     432.81     138.34      63.98      65.19       0.00     -0.49   0.36  -1.14   0.71   0.67   1.02   1.13   0.46   1.24  -0.84  -0.96  -1.76   0.89  -0.22 
23:44:20    355.200      21.50      28.00      24.30      30.00     741.16     441.40     134.71      66.95      63.45       0.00     -1.51   0.84   1.93  -0.24  -1.32  -1.97  -0.89  -0.21  -1.84  -1.78  -1.83   0.62  -1.88   1.45 
23:44:26    355.135      21.50      28.00      24.30      30.00     745.59     440.65     135.20      61.18      63.03       0.00     -1.22  -1.08  -1.63   1.67  -1.35  -0.59  -1.68   0.39  -0.46  -0.12   1.95  -1.35   1.78  -0.15 
23:44:31    355.067      21.50      28.00      24.30      30.00     765.68     436.22     136.98      58.65      64.61       0.00      1.77  -0.68   1.56  -1.88   0.85   1.43  -0.85   0.48   1.93   0.03   1.25   0.76  -1.86  -1.55 
23:44:36    354.991      21.50      28.00      24.30      30.00     769.44     436.22     137.53      58.05      64.88       0.00      1.95  -0.96  -1.72  -1.94   0.00  -1.15   1.21   0.28  -0.68   0.06  -0.35   0.17   1.88  -1.70 
23:44:42    354.921      21.50      28.00      24.30      30.00     747.34     439.98     134.99      60.65      63.21       0.00     -1.82  -0.90   0.47  -0.41   0.83  -0.45  -1.50  -0.58   1.36   0.88   0.27  -0.88   0.34  -0.44 
23:44:47    354.853      21.50      28.00      24.30      30.00     754.59     438.30     134.28      87.17      61.54       0.00     -1.31  -1.91   1.66   1.39   1.49   1.01   0.45  -1.20  -0.97  -1.97  -0.64   1.00  -0.88  -1.99 
23:44:53    354.785      21.50      28.00      24.30      30.00     765.77     436.06     136.88      57.77      63.94       0.00     -1.88   0.77  -0.91  -1.61  -0.48   0.53  -0.64   0.53   0.61   1.67   0.87  -1.55   0.74  -1.05 
23:44:58    354.708      21.50      28.00      24.30      30.00     769.36     435.22     137.08      57.83      64.72       0.00      1.52   0.52  -1.78   0.80  -0.28  -1.06   0.66   0.37   1.02  -0.69   0.93  -1.89  -1.57   1.52 
23:45:03    354.641      21.50      28.00      24.30      30.00     757.35     437.72     137.08      57.83      64.24       0.00     -0.69   1.93   0.37  -0.96  -0.59  -0.05  -0.90   1.21  -0.94  -1.24   0.98   0.72   0.81  -1.35 
23:45:09    354.570      21.50      28.00      24.30      30.00     763.68     437.05     136.45      64.84      64.59       0.00     -0.46   0.54  -1.39  -1.35   1.25   1.29   1.51  -1.53   0.57   0.25   1.43   0.99  -1.88   1.42 
23:45:14    354.495      21.50      28.00      24.30      30.00     746.76     439.98     135.05      61.07      63.46       0.00     -0.13  -0.06   0.06  -0.45  -0.46  -1.18  -1.57   0.86  -1.92   2.00  -1.70  -0.43  -0.67   0.62 
23:45:19    354.428      21.50      28.00      24.30      30.00     770.35     436.22     137.61      61.25      64.81       0.00     -0.03  -1.91  -1.84  -0.39  -0.12   1.82  -0.85   0.64   0.67  -1.97   0.87  -0.11  -1.65  -0.18 
23:45:25    354.358      21.50      28.00      24.30      30.00     737.74     442.48     133.39      79.96      61.97       0.00     -0.52   1.79  -1.02   1.18   1.62   1.63  -1.10  -0.67  -1.94  -0.33   1.27   1.37  -1.67   1.88 
23:45:30    354.292      21.50      28.00      24.30      30.00     767.02     435.72     136.06      70.71      64.00       0.00     -1.40   1.11   0.01   0.90   1.13   1.81   0.44  -0.78   1.59  -0.57  -1.53  -0.56  -0.25   0.83 
23:45:36    354.222      21.50      28.00      24.30      30.00     757.09     437.05     135.68      62.99      61.98       0.00      1.58  -1.56   1.49  -1.65  -1.14  -1.97  -0.42   0.70   1.16   0.08   0.22  -0.03   1.75   1.57 
23:45:41    354.156      21.50      28.00      24.30      30.00     734.42     442.22     133.97      63.05      62.72       0.00      0.34   0.06  -0.60  -1.33   0.59  -1.40  -1.47  -1.59   1.29  -1.58  -0.56   1.03   1.48  -1.70 
23:45:46    354.087      21.50      28.00      24.30      30.00     764.52     436.30     136.93      64.35      64.39       0.00      0.27  -0.62  -1.32   1.31   0.37   1.26  -0.64   1.61  -1.54   0.37   0.58  -1.76   1.26   1.84 
23:45:52    354.016      21.50      28.00      24.30      30.00     764.43     435.96     136.78      58.09      63.72       0.00      1.04  -0.03   0.37  -0.51  -1.41  -0.83   0.55  -0.20   1.47   0.78   0.42  -0.44  -0.11  -0.85 
23:45:57    353.944      21.50      28.00      24.30      30.00     756.51     437.72     135.99      64.23      64.08       0.00      1.90  -1.68  -0.29  -1.68   1.41   1.54  -1.10  -0.08   0.56  -0.38  -1.64   0.81   1.14   0.74 
23:46:02    353.879      21.50      28.00      24.30      30.00     765.85     436.39     135.99      64.23      63.57       0.00      0.80  -0.68   0.69   1.29   1.54   1.13  -0.14   1.16  -0.91  -1.73   1.94  -0.14  -1.41  -0.51 
23:46:08    353.805      21.50      28.00      24.30      30.00     774.44     435.48     137.53      56.53      64.35       0.00     -0.39   0.24   1.18  -0.94  -0.55  -1.52   0.07   1.18   1.62  -1.44  -1.10  -0.78   0.01  -1.12 
23:46:13    353.733      21.50      28.00      24.30      30.00     749.34     438.80     134.93      63.59      63.63       0.00     -0.51  -0.47   0.95   1.24   1.01  -1.19  -1.80   1.89  -1.96   0.05  -1.42   0.15   1.59  -0.18 
23:46:18    353.667      21.50      28.00      24.30      30.00     761.68     437.22     136.54      64.99      64.14       0.00     -1.33  -0.50  -0.93   1.95   1.60   0.52  -0.76   0.24   1.10  -1.68   0.91  -0.19  -1.42  -1.65 
23:46:24    353.600      21.50      28.00      24.30      30.00     740.50     441.06     134.89      66.36      63.32       0.00      1.59  -0.18   1.56  -0.38   0.21  -1.66   1.11  -1.49  -1.55   0.26   1.88  -0.31   0.00   1.15 
23:46:29    353.531      21.50      28.00      24.30      30.00     766.18     436.30     137.13      58.25      64.24       0.00      0.34  -0.12  -0.11  -0.64   0.51  -1.50   0.23   1.68  -0.65  -0.69   0.31   0.75   0.51   1.72 
23:46:34    353.460      21.50      28.00      24.30      30.00     757.52     437.72     136.04      66.76      63.90       0.00     -0.68  -0.33  -0.66  -1.05  -0.40   1.82  -1.23   0.43  -1.39  -0.98   1.20  -1.07  -0.52  -0.73 
23:46:40    353.382      21.50      28.00      24.30      30.00     775.52     434.06     138.11      59.48      64.86       0.00      1.55  -1.89   0.52  -1.07   0.85  -1.70   1.89  -0.38   1.33  -0.86  -1.94   0.30  -1.77   0.42 
23:46:45    353.316      21.50      28.00      24.30      30.00     752.18     439.14     135.39      66.29      63.76       0.00      0.47   1.13   0.18  -0.10  -0.67  -0.88   1.40  -1.16  -1.46   0.25   0.75  -0.55   0.75  -0.62 
23:46:50    353.241      21.50      28.00      24.30      30.00     782.12     433.46     139.26      59.41      65.16       0.00      1.32   0.65  -0.58  -1.68   0.40   1.59   1.82  -0.28   1.69   0.24   1.75  -2.00  -0.27   0.42 
23:46:56    353.171      21.50      28.00      24.30      30.00     741.42     441.56     134.82      63.02      63.05       0.00      1.16   1.90   1.39   2.00   0.59  -1.38  -1.89   1.79  -1.59   0.25   1.06   0.16  -0.11   0.83 
23:47:01    353.104      21.50      28.00      24.30      30.00     771.45     434.06     134.82      63.02      62.13       0.00     -0.90  -0.12   1.46   0.35   1.95   1.77   1.79   0.27  -1.96  -0.75   1.49  -1.33   1.46   0.64 
23:47:06    353.034      21.50      28.00      24.30      30.00     756.75     436.97     135.86      59.03      63.45       0.00     -1.57   1.90  -1.19   0.17  -1.93   0.32  -0.26  -1.24   1.73   1.23   0.67  -0.80  -1.78  -1.72 
