Stare Time: 29-Oct-2019 05:53:45
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
05:53:45    361.488      25.00      28.00      23.67      50.00     758.43     437.98     141.72      60.52      64.04       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:53:50    361.420      25.00      28.00      23.67      50.00     759.43     437.98     141.72      60.52      64.28       0.00     -2.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:53:55    361.348      25.00      28.00      23.67      50.00     759.52     437.72     141.72      60.52      64.25       0.00     -1.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:00    361.282      25.00      28.00      23.67      50.00     759.43     437.72     141.72      60.52      64.22       0.00     -1.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:05    361.212      25.00      28.00      23.67      50.00     759.52     437.48     141.72      60.52      64.21       0.00     -1.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:10    361.143      25.00      28.00      23.67      50.00     759.26     437.89     141.72      60.52      64.22       0.00     -1.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:16    361.076      25.00      28.00      23.67      50.00     759.10     437.98     141.72      60.52      64.18       0.00     -1.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:21    361.007      25.00      28.00      23.67      50.00     758.77     438.30     141.72      60.52      64.15       0.00     -0.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:26    360.934      25.00      28.00      23.67      50.00     758.85     437.89     141.72      60.52      64.11       0.00     -0.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:31    360.869      25.00      28.00      23.67      50.00     758.60     438.15     141.72      60.52      64.10       0.00     -0.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:36    360.799      25.00      28.00      23.67      50.00     758.51     437.81     141.72      60.52      64.09       0.00     -0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:41    360.731      25.00      28.00      23.67      50.00     758.27     438.06     141.72      60.52      64.07       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:46    360.662      25.00      28.00      23.67      50.00     758.43     437.98     141.72      60.52      64.00       0.00      0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:51    360.595      25.00      28.00      23.67      50.00     758.10     437.98     141.72      60.52      63.98       0.00      0.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:54:56    360.528      25.00      28.00      23.67      50.00     757.93     437.81     141.72      60.52      63.94       0.00      0.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:02    360.456      25.00      28.00      23.67      50.00     757.43     438.22     141.72      60.52      63.91       0.00      0.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:07    360.386      25.00      28.00      23.67      50.00     757.35     438.06     141.72      60.52      63.88       0.00      1.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:12    360.317      25.00      28.00      23.67      50.00     757.18     438.39     141.72      60.52      63.86       0.00      1.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:17    360.249      25.00      28.00      23.67      50.00     757.18     438.39     141.72      60.52      63.82       0.00      1.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:22    360.179      25.00      28.00      23.67      50.00     756.92     438.06     141.72      60.52      63.77       0.00      1.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:27    360.112      25.00      28.00      23.67      50.00     756.51     438.47     141.72      60.52      63.75       0.00      1.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:32    360.042      25.00      28.00      23.67      50.00     756.43     438.39     141.72      60.52      63.70       0.00      2.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:38    359.974      25.00      28.00      23.67      50.00     757.69     437.81     141.72      60.52      63.99       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:43    359.906      25.00      28.00      23.67      50.00     759.52     437.64     141.72      60.52      64.18       0.00      0.00  -2.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:48    359.837      25.00      28.00      23.67      50.00     759.76     437.72     141.72      60.52      64.15       0.00      0.00  -1.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:53    359.772      25.00      28.00      23.67      50.00     759.35     438.15     141.72      60.52      64.12       0.00      0.00  -1.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:55:58    359.701      25.00      28.00      23.67      50.00     759.26     437.72     141.72      60.52      64.10       0.00      0.00  -1.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:56:03    359.631      25.00      28.00      23.67      50.00     759.26     437.55     141.72      60.52      64.08       0.00      0.00  -1.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:56:08    359.564      25.00      28.00      23.67      50.00     758.68     438.22     141.72      60.52      64.03       0.00      0.00  -1.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:56:13    359.498      25.00      28.00      23.67      50.00     758.34     437.72     141.72      60.52      64.00       0.00      0.00  -0.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:56:19    359.429      25.00      28.00      23.67      50.00     758.60     437.72     141.72      60.52      63.96       0.00      0.00  -0.60   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
05:56:24    359.359      25.00      28.00      23.67      50.00     758.27     437.55     141.72      60.52      63.93       0.00      0.00  -0.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
