Stare Time: 29-Sep-2019 22:04:50
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
22:06:33    359.735      25.00      28.00      24.30      30.00     764.11     434.55     136.85      57.27      65.09       0.00     -1.92  -0.31  -1.99  -1.83  -1.25  -1.20   0.40  -1.08   0.27   0.20  -0.65   1.96  -1.41   1.41 
22:06:38    359.664      25.00      28.00      24.30      30.00     762.69     435.31     136.62      63.43      65.78       0.00      1.15   0.10  -1.93  -0.95   2.00   0.84  -1.13   0.57  -1.52   0.23   1.15  -0.34  -1.67   0.35 
22:06:43    359.590      25.00      28.00      24.30      30.00     770.69     434.30     137.64      58.74      66.26       0.00      0.56  -1.50   1.46  -0.05  -0.90  -0.76   0.67   0.00  -0.22  -0.70   0.26  -1.94   0.21   1.75 
22:06:48    359.514      25.00      28.00      24.30      30.00     781.70     431.89     138.65      55.11      66.10       0.00     -0.07  -0.69   1.22  -1.43  -1.69  -0.22  -0.14   0.95   0.80   0.13  -1.18  -1.38  -0.39  -0.25 
22:06:54    359.436      25.00      28.00      24.30      30.00     781.29     430.55     138.90      65.63      66.34       0.00      1.91   1.71  -0.77   1.45   0.24   0.18   1.37   1.15   0.15  -2.00  -0.52  -0.26   0.53  -1.42 
22:06:59    359.360      25.00      28.00      24.30      30.00     779.95     430.81     138.53      55.31      66.10       0.00      0.26  -0.39  -1.79  -1.46  -0.44  -0.17  -0.67   1.43   0.43  -1.21  -1.43   1.07   0.61  -0.63 
22:07:04    359.289      25.00      28.00      24.30      30.00     762.02     434.97     138.53      55.31      65.92       0.00     -1.78  -0.32  -0.16   0.14   1.32   2.00  -0.47  -1.24   1.97   0.72   1.74   0.55   0.60  -0.47 
22:07:10    359.216      25.00      28.00      24.30      30.00     772.44     433.39     137.63      57.74      66.26       0.00     -1.89   0.37   0.93   0.61  -1.76  -1.39   1.03  -0.02  -0.46  -0.85  -1.26   1.79  -0.41  -1.45 
22:07:15    359.143      25.00      28.00      24.30      30.00     760.94     434.97     136.36      59.57      65.77       0.00      0.17  -1.88   0.19  -0.41   1.05  -1.35  -0.13   0.38  -1.66  -0.01   1.11  -1.47   0.80   1.33 
22:07:20    359.069      25.00      28.00      24.30      30.00     761.10     435.31     135.94      60.51      65.84       0.00      0.05  -1.99  -0.57   1.90  -1.42   1.10  -0.56  -0.88   0.17  -0.37   1.69  -0.57  -1.55  -0.98 
22:07:26    358.998      25.00      28.00      24.30      30.00     749.67     437.81     135.13      62.11      65.25       0.00     -1.38   1.26   0.52   0.64   0.66   0.19  -0.86  -1.61   1.33  -0.74   0.40  -0.13   0.63  -0.96 
22:07:31    358.925      25.00      28.00      24.30      30.00     781.78     430.72     138.39      60.70      66.58       0.00     -0.86   0.77   1.90  -0.87   1.42   1.61   1.35   1.01  -0.97   1.79   1.39   1.37   1.11  -0.11 
22:07:36    358.840      25.00      28.00      24.30      30.00     781.29     427.13     141.88      55.96      67.24       0.00      1.41   1.72  -1.91   0.92  -0.14   0.37   1.94   1.39   1.91  -0.62  -0.89  -0.74  -0.66   0.19 
22:07:42    358.752      25.00      28.00      24.30      30.00     754.51     437.72     136.22      58.96      64.91       0.00     -0.86   1.67   0.68   1.14  -1.27  -1.44  -1.78   0.47   0.36  -0.50  -1.91  -1.37   0.03   1.15 
22:07:47    358.681      25.00      28.00      24.30      30.00     748.50     438.06     135.21      61.86      65.16       0.00      1.05   1.74   1.18  -0.18  -0.62  -1.47   0.25  -1.17  -1.53   1.07  -0.17   0.91  -1.58  -0.24 
22:07:52    358.600      25.00      28.00      24.30      30.00     763.27     436.06     136.60      57.50      65.65       0.00      0.23   1.43   1.65  -0.60  -0.51  -1.60   0.63  -1.13   1.47  -0.43  -0.18  -1.28  -1.73   1.14 
22:07:58    358.526      25.00      28.00      24.30      30.00     745.01     438.15     134.82      61.62      63.32       0.00      1.21  -0.15   1.41   0.50  -1.28  -1.88  -1.48  -0.74   0.93   1.09  -1.41   1.19  -1.34   0.87 
22:08:03    358.458      25.00      28.00      24.30      30.00     754.34     436.97     134.82      61.62      65.44       0.00     -1.69  -0.43   1.27   0.12   1.79  -0.74   0.31  -1.24  -0.43   2.00  -0.63   1.64   0.79  -1.89 
22:08:08    358.373      25.00      28.00      24.30      30.00     754.18     425.04     142.71      53.14      67.10       0.00     -0.08   0.71  -0.39  -1.39   0.25   1.80   1.84   1.96   1.35   0.62   1.48   1.46   1.05  -1.34 
22:08:14    358.289      25.00      28.00      24.30      30.00     754.92     425.21     142.27      53.14      66.81       0.00     -1.69   0.04  -1.63  -0.25  -0.75  -0.48   1.99   1.48   1.80  -0.99  -1.81   1.33   0.76   0.39 
22:08:19    358.203      25.00      28.00      24.30      30.00     772.11     427.88     139.95      54.73      66.81       0.00     -1.14   0.14  -1.78  -0.28  -1.24  -0.69   1.76   1.39  -0.97  -0.49   0.94   1.13  -1.96  -1.12 
22:08:24    358.123      25.00      28.00      24.30      30.00     771.69     432.21     137.19      57.36      64.78       0.00     -1.74   0.82   1.51  -0.89   0.77  -1.45  -0.50   1.35   0.78   0.78   1.42  -0.82   0.61  -0.81 
22:08:30    358.049      25.00      28.00      24.30      30.00     738.58     440.22     134.04      64.56      64.40       0.00      1.78   1.13   1.30   0.95   1.18  -0.38  -1.48  -1.37   1.27  -1.88   0.18   1.30   1.80  -0.16 
22:08:35    357.978      25.00      28.00      24.30      30.00     771.36     432.97     136.84      63.18      65.89       0.00     -1.73   0.09  -1.22  -0.81   1.91  -1.34   1.11  -0.64  -0.10  -1.60  -1.76   1.45  -1.72   1.54 
22:08:40    357.899      25.01      28.00      24.30      30.00     771.86     429.05     139.82      54.26      66.37       0.00     -0.43  -0.24  -0.60  -1.88   0.90  -0.59   0.57   1.09   0.71  -0.06   1.25  -1.70  -1.89  -0.27 
22:08:46    357.824      25.00      28.00      24.30      30.00     777.03     431.05     138.31      56.32      66.25       0.00     -1.43   1.24  -2.00  -1.62  -0.31  -1.06   1.83  -0.52  -0.03  -0.93   0.31   0.08   1.92   0.64 
22:08:51    357.752      25.00      28.00      24.30      30.00     768.18     433.39     136.63      63.44      65.83       0.00      1.39  -1.66  -0.31  -1.84   0.41   0.93   0.73  -1.76   0.71  -0.77  -0.61   0.91  -1.58  -0.99 
22:08:56    357.684      25.00      28.00      24.30      30.00     770.52     433.55     136.81      66.31      65.65       0.00     -0.24   0.35  -0.77  -0.26  -0.76   1.67   0.64  -1.30   0.58  -1.86   1.13  -2.00  -0.46   0.69 
22:09:02    357.612      25.00      28.00      24.30      30.00     765.85     433.72     136.81      66.31      65.90       0.00     -1.85  -0.26  -1.31   0.33  -1.24  -0.47   1.53  -2.00   0.72  -0.87   1.29  -0.83  -0.44   1.81 
22:09:07    357.535      25.00      28.00      24.30      30.00     783.20     430.64     138.40      64.56      66.01       0.00      1.34   1.56   1.73  -1.49  -0.61   0.86   0.50   1.34  -1.12  -0.72  -1.13  -1.89   0.72  -0.86 
22:09:13    357.463      25.00      28.00      24.30      30.00     761.18     435.14     136.42      58.09      65.56       0.00     -1.88  -0.86  -1.55  -1.72   0.32  -1.96   1.38  -1.74  -0.06  -1.35  -0.31   1.46   0.63   1.85 
22:09:18    357.392      25.00      28.00      24.30      30.00     740.24     439.89     134.47      62.61      64.52       0.00     -0.42  -0.35   1.12   1.61   0.68  -1.32  -0.72  -0.92  -1.08   0.81  -0.76   1.90   1.45   0.48 
22:09:23    357.319      25.00      28.00      24.30      30.00     771.19     433.63     137.37      56.10      64.87       0.00      1.52  -0.77   0.51   0.54  -0.80   0.33  -1.57   1.20   1.50   0.59  -1.78   1.76  -1.77  -1.01 
22:09:29    357.244      25.00      28.00      24.30      30.00     764.26     433.63     136.94      61.69      65.48       0.00     -0.50  -0.35  -1.34   1.77  -1.49   1.02   0.56  -0.78  -1.54   1.83   1.30  -1.39  -0.43  -0.15 
22:09:34    357.168      25.00      28.00      24.30      30.00     778.29     432.88     138.61      56.78      65.81       0.00      0.95   1.51   1.90   0.90   0.49   1.37  -0.49   1.60   1.16   1.64  -0.32  -1.72   1.63   0.45 
22:09:39    357.091      25.00      28.00      24.30      30.00     755.35     436.39     135.93      58.62      64.46       0.00      1.00   0.32   1.98  -1.34   0.84  -1.34  -1.69   0.54   0.21   1.09  -1.78  -1.82   0.33   1.05 
22:09:45    357.019      25.00      28.00      24.30      30.00     757.59     435.55     135.68      61.26      63.08       0.00     -1.26   0.14   0.30   0.42  -1.84  -0.92  -1.29   0.11   0.94   1.67  -1.88   1.30   1.39  -0.12 
22:09:50    356.946      25.00      28.00      24.30      30.00     779.70     431.89     138.42      56.11      65.84       0.00     -0.52  -1.70  -1.32   0.69   0.36   0.67  -0.20   1.17  -0.18   1.58  -1.71   0.54   1.24  -0.72 
22:09:55    356.875      25.00      28.00      24.30      30.00     759.35     435.48     135.84      64.30      64.97       0.00      0.14   1.47   0.14   1.18   0.35   1.53  -0.23  -1.63   1.72  -0.33   0.11   0.77  -1.79  -0.64 
22:10:01    356.806      25.00      28.00      24.30      30.00     758.85     436.06     135.84      64.30      64.04       0.00      1.17  -1.98  -1.79  -0.91  -0.57   1.13  -1.25  -0.38   0.78   1.32   0.19   1.65   1.67   0.48 
22:10:06    356.736      25.00      28.00      24.30      30.00     760.51     435.55     135.98      69.51      64.54       0.00      1.65   1.58  -0.62   1.99   1.56  -0.55   1.13  -0.69  -1.38   0.96   0.53   0.40  -1.04  -0.87 
22:10:11    356.668      25.00      28.00      24.30      30.00     753.93     436.39     135.43      64.50      64.80       0.00      1.20   0.35  -0.79  -0.82  -1.10   0.02   0.26  -1.73  -1.35   0.04   0.17   0.04  -1.52  -1.38 
22:10:17    356.601      25.00      28.00      24.30      30.00     759.59     435.48     135.53      77.94      63.46       0.00     -0.36   0.78   1.13   0.55   0.33   1.90   0.12  -0.85  -1.22  -1.14  -0.25   0.27   1.67  -0.74 
22:10:22    356.531      25.00      28.00      24.30      30.00     756.92     435.48     135.55      58.38      64.25       0.00     -0.88   0.48  -1.12  -1.32  -1.94   0.07  -2.00   0.22   0.22  -1.71  -0.41   1.09   0.29  -0.39 
22:10:27    356.457      25.00      28.00      24.30      30.00     775.28     433.80     137.84      59.14      65.70       0.00      0.09  -0.43  -1.74   1.12   1.06   0.27   0.46   0.36   0.47  -1.04   1.17   0.82   0.95  -1.45 
22:10:33    356.380      25.00      28.00      24.30      30.00     774.94     427.88     140.62      54.50      66.15       0.00     -1.98   0.96   1.25   0.26  -1.78  -0.71   1.74   1.41   0.75  -1.33   0.72  -1.69   0.24  -0.16 
22:10:38    356.299      25.00      28.00      24.30      30.00     766.93     433.80     136.72      57.42      64.23       0.00      0.66  -0.26  -1.88  -0.23  -0.13  -1.96   0.38  -0.80   1.31   1.67  -0.93  -0.82  -1.63   0.91 
22:10:43    356.228      25.00      28.00      24.30      30.00     778.36     432.06     137.01      69.15      64.96       0.00      0.87   0.48  -0.50   0.52   0.07   0.60   1.49  -0.68   0.23  -1.89  -1.12   1.15  -0.84  -1.78 
22:10:49    356.159      25.00      28.00      24.30      30.00     764.43     433.72     136.17      59.26      65.18       0.00      0.80   0.55   0.59   1.53  -1.35   0.67  -0.47   0.77  -0.79   0.60  -0.56   1.66  -0.45   0.71 
22:10:54    356.086      25.00      28.00      24.30      30.00     763.77     433.39     136.17      60.73      62.99       0.00      1.01  -1.21   0.72   1.17   0.91  -1.30  -1.59   1.27   1.93   1.01   1.64   0.44  -0.16  -1.82 
22:10:59    356.020      25.00      28.00      24.30      30.00     779.28     430.64     137.18      74.73      63.79       0.00      0.40   1.13   1.28  -1.11   0.93   0.71   1.89  -0.35  -1.80  -0.74  -0.74  -0.03  -1.78  -1.62 
22:11:05    355.942      25.00      28.00      24.30      30.00     757.26     436.06     137.18      74.73      64.10       0.00     -1.05   1.13   1.48   0.50  -0.67  -0.92  -1.88   1.48  -1.01   1.95  -1.49   0.13  -0.49   1.14 
22:11:10    355.870      25.00      28.00      24.30      30.00     782.79     430.88     138.79      59.74      65.91       0.00      1.66  -0.56   1.65  -1.53  -1.87   1.62   1.73   0.36  -1.78   1.53   1.40   0.28  -0.16  -1.73 
22:11:15    355.802      25.00      28.00      24.30      30.00     734.42     441.06     133.75      66.78      63.66       0.00     -0.47   0.96   0.09  -0.01   1.32  -1.94  -0.95  -1.44  -1.87  -0.84   1.58  -1.35   1.96  -1.48 
22:11:21    355.731      25.00      28.00      24.30      30.00     741.08     440.15     134.64      61.76      62.81       0.00     -0.13  -0.52   0.63   1.50  -0.82  -0.91  -1.68  -1.26   1.04   1.64   0.58   0.07   0.81  -1.82 
22:11:26    355.655      25.00      28.00      24.30      30.00     741.42     430.30     139.53      58.16      66.07       0.00      1.56   0.69  -1.34   0.01   0.13   0.50   1.86   0.28   0.31   1.75  -1.76   0.64  -1.61   0.44 
22:11:31    355.578      25.00      28.00      24.30      30.00     774.10     432.21     137.81      55.87      64.89       0.00      1.22  -1.88   0.09  -0.81   0.64   0.39  -1.76   1.57   1.82  -1.28  -1.71   1.96  -0.29   1.04 
22:11:36    355.508      25.00      28.00      24.30      30.00     783.20     430.72     138.31      65.93      65.39       0.00      1.70   1.49   1.86  -0.81   0.84   1.61   1.50   1.32  -1.86   1.63   0.51   0.29   0.96   0.03 
22:11:42    355.430      25.00      28.00      24.30      30.00     783.20     428.46     141.06      56.37      66.24       0.00      1.46  -1.44   0.63   0.37   0.05  -1.02   1.90   1.67   0.61  -1.56   0.06  -0.08  -1.73  -0.45 
22:11:47    355.348      25.00      28.00      24.30      30.00     753.43     436.97     136.31      59.10      64.62       0.00      1.22   1.15  -1.52  -0.35   1.20  -0.99   0.35  -1.86   0.73   1.31   0.80  -0.59  -0.04  -0.87 
22:11:52    355.278      25.00      28.00      24.30      30.00     782.70     430.81     138.50      66.03      65.25       0.00     -0.94   1.06   0.34   0.15   1.97   1.08   0.35   1.17   0.20  -1.70  -0.10   1.40  -0.39  -1.06 
22:11:58    355.207      25.00      28.00      24.30      30.00     749.58     437.48     134.62      72.35      63.57       0.00      0.17  -0.53   1.04   1.08  -0.62   1.87  -0.58  -1.23  -1.64  -0.75   1.84   0.56  -1.17  -0.67 
22:12:03    355.135      25.00      28.00      24.30      30.00     761.27     435.89     134.62      72.35      64.64       0.00     -0.63   1.58   0.02   0.25   1.16  -0.60  -1.12   1.29  -1.70  -1.68  -0.76   1.43  -0.10  -0.70 
22:12:09    355.064      25.00      28.00      24.30      30.00     767.10     435.22     137.02      62.97      65.04       0.00     -0.16   0.70   0.30   1.37  -1.70  -0.96   0.75  -0.27  -0.71  -1.82  -0.76  -0.29   0.46  -1.03 
22:12:14    354.994      25.00      28.00      24.30      30.00     774.27     433.55     137.62      62.13      65.29       0.00      1.38   1.54   1.72   0.25  -0.79   1.08   0.03   0.45   0.75  -1.67   0.86  -0.81  -1.07  -0.73 
22:12:20    354.916      25.00      28.00      24.30      30.00     760.19     435.31     136.68      59.24      64.86       0.00     -0.87  -1.00  -1.51   0.67  -0.89  -1.01   0.28  -1.80   1.30  -1.86  -0.93  -0.79   0.65   0.50 
22:12:25    354.847      25.00      28.00      24.30      30.00     760.94     435.39     136.03      64.48      64.76       0.00      0.85  -0.90   1.99  -0.80   0.01  -1.47   1.59  -1.05  -1.74  -0.54   1.96  -1.15  -0.85   0.02 
22:12:30    354.772      25.00      28.00      24.30      30.00     780.62     430.72     138.16      57.25      63.92       0.00      0.52  -0.43   0.72  -1.48  -1.72  -1.82   0.22   1.57   0.34   0.13   0.58  -0.37  -0.96   0.44 
22:12:35    354.706      25.00      28.00      24.30      30.00     766.11     433.39     136.58      60.59      62.85       0.00      0.53   1.04  -1.07  -0.85  -1.91  -0.84  -0.59   0.60   0.43   1.03   1.54   1.59  -1.69   0.10 
22:12:41    354.632      25.00      28.00      24.30      30.00     775.61     432.81     137.98      57.78      63.58       0.00     -1.82   1.19  -0.74  -1.06  -0.93  -1.43  -1.23   1.34   0.98   0.98  -0.94  -1.55  -1.81  -0.90 
22:12:46    354.555      25.00      28.00      24.30      30.00     775.78     429.05     139.93      54.13      65.23       0.00      0.63   0.51   0.30  -1.20  -0.36  -0.86   1.34   1.03   1.47  -0.33   0.97  -1.72   1.84   0.75 
22:12:51    354.487      25.00      28.00      24.30      30.00     743.66     439.40     134.44      67.57      63.83       0.00     -0.96   0.94  -0.09   1.49  -0.71   0.24  -1.02  -1.47  -1.05  -0.55   0.75  -1.85   0.76  -0.96 
22:12:57    354.409      25.00      28.00      24.30      30.00     775.95     432.81     137.96      56.70      65.47       0.00      1.43   0.18  -0.16  -1.39  -0.98  -0.43   1.86   0.08  -1.52   1.66  -0.17   1.62  -0.83   1.13 
22:13:02    354.340      25.00      28.00      24.30      30.00     780.70     430.72     137.96      56.70      65.25       0.00     -1.78  -1.15   1.11   0.79   1.64   0.44   0.18   1.02   1.51   1.58   1.43   0.73  -0.37  -1.81 
22:13:08    354.272      25.00      28.00      24.30      30.00     753.50     437.05     135.52      63.93      64.40       0.00     -1.05  -1.95  -0.47   1.63  -0.79   1.47  -1.41  -0.76  -0.33  -1.16   1.07  -1.03   1.55  -0.81 
22:13:13    354.195      25.00      28.00      24.30      30.00     752.85     430.21     138.74      68.35      64.96       0.00     -1.24   0.90   1.83   1.61   0.80   1.26   1.47   1.56  -1.08   0.51  -1.03  -0.23   1.13   0.87 
22:13:18    354.118      25.00      28.00      24.30      30.00     785.46     430.14     139.04      59.16      65.64       0.00     -1.02   0.95   1.64   1.37   1.89  -1.43   1.43   1.05   1.04  -0.16  -0.46  -1.57  -0.18  -1.41 
22:13:24    354.049      25.00      28.00      24.30      30.00     742.50     439.31     135.06      60.64      63.71       0.00     -0.83  -0.48   1.70  -1.23   0.62  -0.42  -1.23  -1.88   1.21  -0.75   0.99   0.36  -0.82   1.27 
22:13:29    353.980      25.00      28.00      24.30      30.00     751.84     437.98     134.96      66.97      64.15       0.00      1.57   0.36   1.26   0.22   1.26  -1.85   1.40  -1.55  -1.40   0.91  -1.20   0.95   1.47  -1.17 
22:13:34    353.904      25.00      28.00      24.30      30.00     776.45     432.64     138.29      56.04      65.20       0.00      0.92   0.45   0.05   1.84  -1.27  -1.20   0.64   0.96  -0.50   1.91  -1.86  -0.69   0.61  -1.85 
22:13:40    353.824      25.00      28.00      24.30      30.00     776.87     428.96     139.49      57.23      63.72       0.00     -1.46  -1.05   1.44   1.66  -1.97  -1.02   0.44   1.94   1.92   0.48   1.80  -0.51  -1.09   0.27 
22:13:45    353.758      25.00      28.00      24.30      30.00     739.74     439.64     133.35      72.29      63.14       0.00      0.24  -0.88   1.49   1.39   0.59   0.90  -0.94  -1.52  -1.40   0.67  -0.66   0.47   1.10   0.93 
22:13:50    353.685      25.00      28.00      24.30      30.00     767.53     433.63     137.37      56.70      64.58       0.00      0.95  -1.76  -1.09  -0.14   1.60   0.18  -1.78   1.18   1.10   0.04  -1.90   1.91  -1.03   1.61 
22:13:56    353.612      25.00      28.00      24.30      30.00     759.59     435.39     136.99      57.80      63.65       0.00     -0.21  -1.75  -1.61  -0.53   0.05  -0.48  -2.00   0.87  -0.62   0.63  -1.33   0.49  -0.30   0.71 
22:14:01    353.543      25.00      28.00      24.30      30.00     761.44     435.48     136.99      57.80      64.17       0.00     -1.29   1.55  -1.36  -1.61   1.05   1.58  -1.01   0.39  -1.70  -0.94   1.39   0.74  -0.05  -0.57 
22:14:06    353.477      25.00      28.00      24.30      30.00     740.17     439.40     134.49      60.51      62.84       0.00     -1.15  -1.09   1.06  -0.42   1.29   0.10  -1.59  -1.81   1.76   0.46   1.97  -0.09   1.94   0.29 
22:14:12    353.405      25.00      28.00      24.30      30.00     758.68     436.47     136.66      58.51      64.13       0.00     -1.07  -1.54  -1.48   0.97  -1.45  -1.25  -0.42  -0.66  -0.17  -1.59  -1.32   0.57   1.15  -0.51 
22:14:17    353.333      25.00      28.00      24.30      30.00     777.20     431.89     138.22      55.49      64.80       0.00     -0.78   1.59   0.90  -0.37  -1.26  -1.80   1.78  -0.32   0.39   0.05   1.59  -1.26  -1.63  -1.78 
22:14:22    353.259      25.00      28.00      24.30      30.00     777.37     428.72     139.45      59.53      65.28       0.00     -1.81   0.73  -0.10   1.71  -0.36   1.48   0.84   1.77  -0.08  -0.26   0.05   0.10  -0.12   1.84 
22:14:28    353.180      25.00      28.00      24.30      30.00     755.26     436.22     135.90      58.60      63.18       0.00      1.43  -0.78   0.88   1.42  -0.77  -1.38  -1.70   0.99   0.14  -0.18   1.17  -1.13  -0.78   0.93 
22:14:33    353.103      25.00      28.00      24.30      30.00     760.77     436.30     136.55      57.45       3.31       0.00     -0.16  -0.38  -1.00   0.33   1.24  -1.80  -1.41  -0.03   1.57  -0.75  -0.87  -1.75  -1.76   0.32 
22:14:39    353.033      25.00      28.00      24.30      30.00     748.59     437.81     135.55      60.20      53.88       0.00      1.35  -0.61  -0.61  -1.84  -0.44   1.47  -1.90  -1.32   1.33  -1.95  -0.13   1.33   1.61   0.03 
22:14:44    352.964      25.00      28.00      24.30      30.00     772.78     433.72     137.28      66.09       0.56       0.00      1.36   0.27   1.10  -0.75  -1.57   0.78   0.97  -0.41  -0.62  -1.79  -0.50  -0.53  -0.87   1.66 
22:14:49    352.890      25.00      28.00      24.30      30.00     781.61     431.97     137.55      67.85       0.10       0.00      0.64  -0.30   0.50   0.40   1.93   1.06   0.88   1.53  -1.96   0.29   1.89   0.13  -1.75   0.26 
22:14:55    352.823      25.00      28.00      24.30      30.00     759.52     435.55     136.42      57.89      43.31       0.00     -1.09  -0.24  -1.61  -1.50   1.21  -0.98   0.00   0.09  -1.93   1.51  -0.16   1.92   0.28   1.50 
22:15:00    352.751      25.00      28.00      24.30      30.00     759.59     428.14     137.23      58.01      66.03       0.00     -1.04  -1.53  -1.40  -1.77  -1.20   1.48   1.09   1.73  -1.68  -1.72   1.91   0.09   1.15  -0.76 
22:15:05    352.669      25.00      28.00      24.30      30.00     771.19     432.64     137.23      58.01      37.12       0.00     -1.53  -0.06  -0.34   1.67  -1.37  -1.19  -1.40   1.84   1.00  -1.18   0.66  -1.12  -0.20   1.77 
22:15:10    352.594      25.00      28.00      24.30      30.00     774.36     432.13     137.87      55.84      64.96       0.00      0.33  -1.41   0.52  -1.27  -1.67  -1.15   0.11   0.67  -0.16  -1.14  -1.12   1.56  -0.80  -1.00 
22:15:16    352.522      25.00      28.00      24.30      30.00     784.11     430.81     139.18      55.46      65.60       0.00      1.59  -1.52   0.66  -0.69  -0.70   1.31   0.20   0.58   1.38   0.38  -0.68  -1.16   0.50  -0.95 
22:15:21    352.446      25.00      28.00      24.30      30.00     780.62     430.72     138.60      55.90      65.34       0.00      1.91  -1.36   1.18   1.70  -0.14   0.46  -0.36   1.88   0.61   1.09  -0.34  -1.41  -0.02   1.40 
22:15:26    352.379      25.00      28.00      24.30      30.00     758.10     435.14     136.01      58.02      64.54       0.00      0.71  -0.22  -0.01  -1.38   0.79  -1.18   0.71  -1.51   0.38   1.09   0.32   0.74  -0.29  -0.90 
